SystematicID	Gene_name	Synonyms	Names
SPBTRNAGLN.01			SPBTRNAGLN.01
SPBTRNAGLN.02			SPBTRNAGLN.02
SPBTRNAGLN.03			SPBTRNAGLN.03
SPBTRNAGLN.04			SPBTRNAGLN.04
SPBTRNAGLU.05			SPBTRNAGLU.05
SPBTRNAGLU.06			SPBTRNAGLU.06
SPBTRNAGLU.07			SPBTRNAGLU.07
SPBTRNAGLU.08			SPBTRNAGLU.08
SPBTRNAGLY.03			SPBTRNAGLY.03
SPBTRNAGLY.04			SPBTRNAGLY.04
SPBTRNAGLY.05			SPBTRNAGLY.05
SPBTRNAGLY.06			SPBTRNAGLY.06
SPBTRNAGLY.07			SPBTRNAGLY.07
SPBTRNAGLY.08			SPBTRNAGLY.08
SPBTRNAGLY.09			SPBTRNAGLY.09
SPBTRNAHIS.01			SPBTRNAHIS.01
SPBTRNAHIS.02			SPBTRNAHIS.02
SPBTRNAILE.05			SPBTRNAILE.05
SPBTRNAILE.06			SPBTRNAILE.06
SPBTRNAILE.07			SPBTRNAILE.07
SPBTRNAILE.08			SPBTRNAILE.08
SPBTRNALEU.05			SPBTRNALEU.05
SPBTRNALEU.06			SPBTRNALEU.06
SPBTRNALEU.07			SPBTRNALEU.07
SPBTRNALEU.08			SPBTRNALEU.08
SPBTRNALEU.09			SPBTRNALEU.09
SPBTRNALEU.10			SPBTRNALEU.10
SPBTRNALYS.06			SPBTRNALYS.06
SPBTRNALYS.07			SPBTRNALYS.07
SPBTRNALYS.08			SPBTRNALYS.08
SPBTRNALYS.09			SPBTRNALYS.09
SPBTRNAMET.04			SPBTRNAMET.04
SPBTRNAMET.05			SPBTRNAMET.05
SPBTRNAMET.06			SPBTRNAMET.06
SPBTRNAPHE.03			SPBTRNAPHE.03
SPBTRNAPRO.04			SPBTRNAPRO.04
SPBTRNAPRO.05			SPBTRNAPRO.05
SPBTRNAPRO.06			SPBTRNAPRO.06
SPBTRNAPRO.07			SPBTRNAPRO.07
SPBTRNAPRO.08			SPBTRNAPRO.08
SPBTRNASER.05			SPBTRNASER.05
SPBTRNASER.06			SPBTRNASER.06
SPBTRNATHR.06			SPBTRNATHR.06
SPBTRNATHR.07			SPBTRNATHR.07
SPBTRNATRP.02			SPBTRNATRP.02
SPBTRNATRP.03			SPBTRNATRP.03
SPBTRNATYR.02			SPBTRNATYR.02
SPBTRNATYR.03			SPBTRNATYR.03
SPBTRNATYR.04			SPBTRNATYR.04
SPBTRNAVAL.05			SPBTRNAVAL.05
SPBTRNAVAL.06			SPBTRNAVAL.06
SPBTRNAVAL.07			SPBTRNAVAL.07
SPBTRNAVAL.08			SPBTRNAVAL.08
SPCC1020.07			SPCC1020.07
SPCC1020.13c		SPCC14G10.05	SPCC1020.13c
SPCC1183.02			SPCC1183.02
SPCC11E10.01		SPCC61.06	SPCC11E10.01
SPCC11E10.09c		SPCC188.01c	SPCC11E10.09c
SPCC1223.01		SPCC285.18	SPCC1223.01
SPCC1235.01		SPCC320.02c	SPCC1235.01
SPCC1235.17			SPCC1235.17
SPCC1235.18			SPCC1235.18
SPCC1259.08			SPCC1259.08
SPCC1259.16			SPCC1259.16
SPCC126.01c		SPCC576.18c	SPCC126.01c
SPCC126.08c			SPCC126.08c
SPCC126.11c			SPCC126.11c
SPCC126.12			SPCC126.12
SPCC132.03			SPCC132.03
SPCC132.05c		SPCC338.19	SPCC132.05c
SPCC1322.09			SPCC1322.09
SPCC1322.10		pwp1	pwp1
SPCC1393.12			SPCC1393.12
SPCC1393.13		prl64	prl64
SPCC13B11.02c			SPCC13B11.02c
SPCC13B11.03c			SPCC13B11.03c
SPCC1442.04c			SPCC1442.04c
SPCC1442.11c			SPCC1442.11c
SPCC1450.01c		SPCC191.12c	SPCC1450.01c
SPCC1450.09c			SPCC1450.09c
SPCC1450.12			SPCC1450.12
SPCC1450.15			SPCC1450.15
SPCC1494.01		SPCC965.15	SPCC1494.01
SPCC1494.08c			SPCC1494.08c
SPCC14G10.04			SPCC14G10.04
SPCC1529.01		SPCC794.14	SPCC1529.01
SPCC162.02c			SPCC162.02c
SPCC162.03			SPCC162.03
SPCC1620.06c			SPCC1620.06c
SPCC1620.12c			SPCC1620.12c
SPCC1620.13			SPCC1620.13
SPCC1672.01			SPCC1672.01
SPCC1672.09			SPCC1672.09
SPCC1672.11c			SPCC1672.11c
SPCC1682.06			SPCC1682.06
SPCC16A11.03c			SPCC16A11.03c
SPCC16A11.15c			SPCC16A11.15c
SPCC16C4.02c			SPCC16C4.02c
SPCC16C4.04			SPCC16C4.04
SPCC16C4.10			SPCC16C4.10
SPCC16C4.21			SPCC16C4.21
SPCC1739.01		SPCC1906.05	SPCC1739.01
SPCC1739.08c			SPCC1739.08c
SPCC1795.12c			SPCC1795.12c
SPCC18.02			SPCC18.02
SPCC18.03			SPCC18.03
SPCC18.08			SPCC18.08
SPCC18.10			SPCC18.10
SPCC18.17c			SPCC18.17c
SPCC18.20			SPCC18.20
SPCC1827.03c			SPCC1827.03c
SPCC1827.05c			SPCC1827.05c
SPCC1827.06c			SPCC1827.06c
SPCC1827.07c		SPCP1E11.01c	SPCC1827.07c
SPCC1840.05c			SPCC1840.05c
SPCC1840.07c			SPCC1840.07c
SPCC1840.13			SPCC1840.13
SPCC188.10c		SPCC584.07c	SPCC188.10c
SPCC188.14			SPCC188.14
SPCC1884.01			SPCC1884.01
SPCC18B5.02c			SPCC18B5.02c
SPCC18B5.05c			SPCC18B5.05c
SPCC18B5.09c			SPCC18B5.09c
SPCC191.01		SPCC417.13	SPCC191.01
SPCC191.03c			SPCC191.03c
SPCC191.04c			SPCC191.04c
SPCC191.05c			SPCC191.05c
SPCC191.06			SPCC191.06
SPCC191.10			SPCC191.10
SPCC1919.04			SPCC1919.04
SPCC1919.07			SPCC1919.07
SPCC23B6.01c			SPCC23B6.01c
SPCC23B6.02c			SPCC23B6.02c
SPCC24B10.02c			SPCC24B10.02c
SPCC24B10.03			SPCC24B10.03
SPCC24B10.04			SPCC24B10.04
SPCC24B10.06			SPCC24B10.06
SPCC24B10.16c			SPCC24B10.16c
SPCC24B10.18			SPCC24B10.18
SPCC24B10.20			SPCC24B10.20
SPCC285.04			SPCC285.04
SPCC285.05			SPCC285.05
SPCC297.05			SPCC297.05
SPCC297.06c		SPCC737.01c	SPCC297.06c
SPCC2H8.02			SPCC2H8.02
SPCC2H8.04			SPCC2H8.04
SPCC306.07c			SPCC306.07c
SPCC306.11			SPCC306.11
SPCC320.03			SPCC320.03
SPCC320.05			SPCC320.05
SPCC320.06			SPCC320.06
SPCC320.08			SPCC320.08
SPCC330.03c			SPCC330.03c
SPCC330.07c			SPCC330.07c
SPCC330.19c			SPCC330.19c
SPCC338.03c			SPCC338.03c
SPCC338.06c			SPCC338.06c
SPCC338.18			SPCC338.18
SPCC417.03			SPCC417.03
SPCC417.09c			SPCC417.09c
SPCC417.11c			SPCC417.11c
SPCC417.12			SPCC417.12
SPCC417.15			SPCC417.15
SPCC417.16			SPCC417.16
SPCC4B3.06c			SPCC4B3.06c
SPCC4B3.13			SPCC4B3.13
SPCC4F11.03c			SPCC4F11.03c
SPCC4F11.05			SPCC4F11.05
SPCC4G3.03			SPCC4G3.03
SPCC4G3.12c			SPCC4G3.12c
SPCC4G3.20			SPCC4G3.20
SPCC550.08			SPCC550.08
SPCC553.10			SPCC553.10
SPCC553.12c		SPCC794.13	SPCC553.12c
SPCC569.01c			SPCC569.01c
SPCC569.02c			SPCC569.02c
SPCC569.03			SPCC569.03
SPCC569.04			SPCC569.04
SPCC569.05c			SPCC569.05c
SPCC569.06			SPCC569.06
SPCC569.07			SPCC569.07
SPCC569.09		SPNG2623	SPCC569.09
SPCC576.02			SPCC576.02
SPCC576.06c			SPCC576.06c
SPCC576.17c			SPCC576.17c
SPCC576.19c			SPCC576.19c
SPCC584.03c			SPCC584.03c
SPCC584.13			SPCC584.13
SPCC584.15c			SPCC584.15c
SPCC584.16c			SPCC584.16c
SPCC594.01		SPCC736.16	SPCC594.01
SPCC594.02c			SPCC594.02c
SPCC594.03			SPCC594.03
SPCC594.04c			SPCC594.04c
SPCC5E4.10c			SPCC5E4.10c
SPCC61.03			SPCC61.03
SPCC61.04c			SPCC61.04c
SPCC61.05			SPCC61.05
SPCC613.01		SPCC757.14	SPCC613.01
SPCC613.02			SPCC613.02
SPCC613.03			SPCC613.03
SPCC613.08			SPCC613.08
SPCC622.01c			SPCC622.01c
SPCC622.02			SPCC622.02
SPCC622.03c			SPCC622.03c
SPCC622.04			SPCC622.04
SPCC622.06c			SPCC622.06c
SPCC622.07			SPCC622.07
SPCC622.11			SPCC622.11
SPCC622.14			SPCC622.14
SPCC622.15c			SPCC622.15c
SPCC63.03			SPCC63.03
SPCC63.06			SPCC63.06
SPCC63.13			SPCC63.13
SPCC645.12c			SPCC645.12c
SPCC663.07c			SPCC663.07c
SPCC663.08c			SPCC663.08c
SPCC663.09c			SPCC663.09c
SPCC663.15c			SPCC663.15c
SPCC663.18			SPCC663.18
SPCC70.04c			SPCC70.04c
SPCC70.08c			SPCC70.08c
SPCC70.10			SPCC70.10
SPCC736.02			SPCC736.02
SPCC736.13			SPCC736.13
SPCC737.04			SPCC737.04
SPCC737.05			SPCC737.05
SPCC737.07c			SPCC737.07c
SPCC74.04			SPCC74.04
SPCC757.02c			SPCC757.02c
SPCC757.04			SPCC757.04
SPCC757.05c		ppp78	SPCC757.05c
SPCC757.06			SPCC757.06
SPCC757.11c			SPCC757.11c
SPCC757.12			SPCC757.12
SPCC757.13			SPCC757.13
SPCC777.02			SPCC777.02
SPCC777.03c			SPCC777.03c
SPCC777.04			SPCC777.04
SPCC777.06c			SPCC777.06c
SPCC777.12c			SPCC777.12c
SPCC777.17c			SPCC777.17c
SPCC794.03			SPCC794.03
SPCC794.04c			SPCC794.04c
SPCC794.06			SPCC794.06
SPCC794.15			SPCC794.15
SPCC825.01			SPCC825.01
SPCC895.08c			SPCC895.08c
SPCC965.09			SPCC965.09
SPCC965.10			SPCC965.10
SPCC965.13			SPCC965.13
SPCC965.14c			SPCC965.14c
SPCC970.02			SPCC970.02
SPCP1E11.10			SPCP1E11.10
SPCP20C8.01c			SPCP20C8.01c
SPCP20C8.02c			SPCP20C8.02c
SPCP20C8.03			SPCP20C8.03
SPCP31B10.02			SPCP31B10.02
SPCP31B10.04			SPCP31B10.04
SPCPB16A4.06c			SPCPB16A4.06c
SPCPB16A4.07			SPCPB16A4.07
SPCPB1C11.02			SPCPB1C11.02
SPCPB1C11.03			SPCPB1C11.03
SPCTRNAALA.12			SPCTRNAALA.12
SPCTRNAARG.08			SPCTRNAARG.08
SPCTRNAARG.09			SPCTRNAARG.09
SPCTRNAARG.10			SPCTRNAARG.10
SPCTRNAARG.11			SPCTRNAARG.11
SPCTRNAARG.12			SPCTRNAARG.12
SPCTRNAARG.13			SPCTRNAARG.13
SPCTRNAASN.05			SPCTRNAASN.05
SPCTRNAASN.06			SPCTRNAASN.06
SPCTRNAASP.05			SPCTRNAASP.05
SPCTRNAASP.06			SPCTRNAASP.06
SPCTRNAASP.07			SPCTRNAASP.07
SPCTRNAASP.08			SPCTRNAASP.08
SPCTRNAGLN.05			SPCTRNAGLN.05
SPCTRNAGLN.06			SPCTRNAGLN.06
SPCTRNAGLU.09			SPCTRNAGLU.09
SPCTRNAGLU.10			SPCTRNAGLU.10
SPCTRNAGLY.10			SPCTRNAGLY.10
SPCTRNAGLY.11			SPCTRNAGLY.11
SPCTRNAGLY.12			SPCTRNAGLY.12
SPCTRNAHIS.03			SPCTRNAHIS.03
SPCTRNAHIS.04			SPCTRNAHIS.04
SPCTRNAILE.09			SPCTRNAILE.09
SPCTRNALEU.11			SPCTRNALEU.11
SPCTRNALEU.12			SPCTRNALEU.12
SPCTRNALEU.13			SPCTRNALEU.13
SPCTRNALYS.10			SPCTRNALYS.10
SPCTRNALYS.11			SPCTRNALYS.11
SPCTRNALYS.12			SPCTRNALYS.12
SPCTRNAMET.07			SPCTRNAMET.07
SPCTRNAPHE.04			SPCTRNAPHE.04
SPCTRNAPHE.05			SPCTRNAPHE.05
SPCTRNAPRO.09			SPCTRNAPRO.09
SPCTRNASER.07			SPCTRNASER.07
SPCTRNASER.08			SPCTRNASER.08
SPCTRNASER.09			SPCTRNASER.09
SPCTRNASER.10			SPCTRNASER.10
SPCTRNASER.12			SPCTRNASER.12
SPCTRNASER.13			SPCTRNASER.13
SPCTRNATHR.08			SPCTRNATHR.08
SPCTRNATHR.09			SPCTRNATHR.09
SPCTRNATHR.10			SPCTRNATHR.10
SPCTRNAVAL.09			SPCTRNAVAL.09
SPCTRNAVAL.10			SPCTRNAVAL.10
SPCTRNAVAL.11			SPCTRNAVAL.11
SPCTRNAVAL.12			SPCTRNAVAL.12
SPMIT.02			SPMIT.02
SPMIT.03			SPMIT.03
SPMIT.06			SPMIT.06
SPMITTRNAALA.01			SPMITTRNAALA.01
SPMITTRNAARG.01			SPMITTRNAARG.01
SPMITTRNAARG.02			SPMITTRNAARG.02
SPMITTRNAASN.01			SPMITTRNAASN.01
SPMITTRNAASP.01			SPMITTRNAASP.01
SPMITTRNACYS.01			SPMITTRNACYS.01
SPMITTRNAGLN.01			SPMITTRNAGLN.01
SPMITTRNAGLU.01			SPMITTRNAGLU.01
SPMITTRNAGLY.01			SPMITTRNAGLY.01
SPMITTRNAHIS.01			SPMITTRNAHIS.01
SPMITTRNAILE.01			SPMITTRNAILE.01
SPMITTRNAILE.02			SPMITTRNAILE.02
SPMITTRNALEU.01			SPMITTRNALEU.01
SPMITTRNALEU.02			SPMITTRNALEU.02
SPMITTRNALYS.01			SPMITTRNALYS.01
SPMITTRNAMET.01			SPMITTRNAMET.01
SPMITTRNAMET.02			SPMITTRNAMET.02
SPMITTRNAPHE.01			SPMITTRNAPHE.01
SPMITTRNAPRO.01			SPMITTRNAPRO.01
SPMITTRNASER.01			SPMITTRNASER.01
SPMITTRNASER.02			SPMITTRNASER.02
SPMITTRNATHR.01			SPMITTRNATHR.01
SPMITTRNATRP.01			SPMITTRNATRP.01
SPMITTRNATYR.01			SPMITTRNATYR.01
SPMITTRNAVAL.01			SPMITTRNAVAL.01
SPNCRNA.100			SPNCRNA.100
SPNCRNA.1000			SPNCRNA.1000
SPNCRNA.1008			SPNCRNA.1008
SPNCRNA.1010			SPNCRNA.1010
SPNCRNA.1013			SPNCRNA.1013
SPNCRNA.1014			SPNCRNA.1014
SPNCRNA.1015			SPNCRNA.1015
SPNCRNA.1016			SPNCRNA.1016
SPNCRNA.102			SPNCRNA.102
SPNCRNA.1021			SPNCRNA.1021
SPNCRNA.1024			SPNCRNA.1024
SPNCRNA.1025			SPNCRNA.1025
SPNCRNA.1027			SPNCRNA.1027
SPNCRNA.1032			SPNCRNA.1032
SPNCRNA.1034			SPNCRNA.1034
SPNCRNA.1035			SPNCRNA.1035
SPNCRNA.1039			SPNCRNA.1039
SPNCRNA.1046			SPNCRNA.1046
SPNCRNA.1048			SPNCRNA.1048
SPNCRNA.105			SPNCRNA.105
SPNCRNA.1052			SPNCRNA.1052
SPNCRNA.1053			SPNCRNA.1053
SPNCRNA.1054			SPNCRNA.1054
SPNCRNA.1055			SPNCRNA.1055
SPNCRNA.1057			SPNCRNA.1057
SPNCRNA.1058			SPNCRNA.1058
SPNCRNA.1059			SPNCRNA.1059
SPNCRNA.1062			SPNCRNA.1062
SPNCRNA.1063			SPNCRNA.1063
SPNCRNA.1064			SPNCRNA.1064
SPNCRNA.1065			SPNCRNA.1065
SPNCRNA.1068			SPNCRNA.1068
SPNCRNA.1069			SPNCRNA.1069
SPNCRNA.107			SPNCRNA.107
SPNCRNA.1071			SPNCRNA.1071
SPNCRNA.1073			SPNCRNA.1073
SPNCRNA.108			SPNCRNA.108
SPNCRNA.1080			SPNCRNA.1080
SPNCRNA.1083			SPNCRNA.1083
SPNCRNA.1084			SPNCRNA.1084
SPNCRNA.1088			SPNCRNA.1088
SPNCRNA.1089			SPNCRNA.1089
SPNCRNA.1092			SPNCRNA.1092
SPNCRNA.1094			SPNCRNA.1094
SPNCRNA.1095			SPNCRNA.1095
SPNCRNA.1097			SPNCRNA.1097
SPNCRNA.1099			SPNCRNA.1099
SPNCRNA.110			SPNCRNA.110
SPNCRNA.1102			SPNCRNA.1102
SPNCRNA.1107			SPNCRNA.1107
SPNCRNA.111		SPNGAF1,SPNCRNA.1652	SPNCRNA.111
SPNCRNA.1110			SPNCRNA.1110
SPNCRNA.1111			SPNCRNA.1111
SPNCRNA.1113			SPNCRNA.1113
SPNCRNA.1114			SPNCRNA.1114
SPNCRNA.1115			SPNCRNA.1115
SPNCRNA.1116			SPNCRNA.1116
SPNCRNA.1119			SPNCRNA.1119
SPNCRNA.112			SPNCRNA.112
SPNCRNA.1120			SPNCRNA.1120
SPNCRNA.1121			SPNCRNA.1121
SPNCRNA.1122			SPNCRNA.1122
SPNCRNA.1123			SPNCRNA.1123
SPNCRNA.1124			SPNCRNA.1124
SPNCRNA.1125			SPNCRNA.1125
SPNCRNA.1128			SPNCRNA.1128
SPNCRNA.1129			SPNCRNA.1129
SPNCRNA.113			SPNCRNA.113
SPNCRNA.1130			SPNCRNA.1130
SPNCRNA.1133			SPNCRNA.1133
SPNCRNA.1138			SPNCRNA.1138
SPNCRNA.114			SPNCRNA.114
SPNCRNA.1141			SPNCRNA.1141
SPNCRNA.1145			SPNCRNA.1145
SPNCRNA.1146			SPNCRNA.1146
SPNCRNA.1147			SPNCRNA.1147
SPNCRNA.1148			SPNCRNA.1148
SPNCRNA.115			SPNCRNA.115
SPNCRNA.1154			SPNCRNA.1154
SPNCRNA.1156			SPNCRNA.1156
SPNCRNA.1157			SPNCRNA.1157
SPNCRNA.1159			SPNCRNA.1159
SPNCRNA.116			SPNCRNA.116
SPNCRNA.1161			SPNCRNA.1161
SPNCRNA.1162			SPNCRNA.1162
SPNCRNA.1163			SPNCRNA.1163
SPNCRNA.1164			SPNCRNA.1164
SPNCRNA.1165			SPNCRNA.1165
SPNCRNA.1166			SPNCRNA.1166
SPNCRNA.1167			SPNCRNA.1167
SPNCRNA.1169			SPNCRNA.1169
SPNCRNA.117			SPNCRNA.117
SPNCRNA.1172			SPNCRNA.1172
SPNCRNA.1175			SPNCRNA.1175
SPNCRNA.118			SPNCRNA.118
SPNCRNA.1182			SPNCRNA.1182
SPNCRNA.1185			SPNCRNA.1185
SPNCRNA.1186			SPNCRNA.1186
SPNCRNA.1187		SPNCRNA.489	SPNCRNA.1187
SPNCRNA.119			SPNCRNA.119
SPNCRNA.1190			SPNCRNA.1190
SPNCRNA.1193			SPNCRNA.1193
SPNCRNA.1197			SPNCRNA.1197
SPNCRNA.120			SPNCRNA.120
SPNCRNA.1200			SPNCRNA.1200
SPNCRNA.1205			SPNCRNA.1205
SPNCRNA.1207			SPNCRNA.1207
SPNCRNA.121			SPNCRNA.121
SPNCRNA.1212			SPNCRNA.1212
SPNCRNA.1216			SPNCRNA.1216
SPNCRNA.1217			SPNCRNA.1217
SPNCRNA.1218			SPNCRNA.1218
SPNCRNA.1219			SPNCRNA.1219
SPNCRNA.122			SPNCRNA.122
SPNCRNA.1220			SPNCRNA.1220
SPNCRNA.1221			SPNCRNA.1221
SPNCRNA.1224			SPNCRNA.1224
SPNCRNA.1228		SPNCRNA.502,SPNG2497	SPNCRNA.1228
SPNCRNA.123			SPNCRNA.123
SPNCRNA.1231			SPNCRNA.1231
SPNCRNA.1232			SPNCRNA.1232
SPNCRNA.1236			SPNCRNA.1236
SPNCRNA.1237			SPNCRNA.1237
SPNCRNA.1239			SPNCRNA.1239
SPNCRNA.124		SPNG671	SPNCRNA.124
SPNCRNA.1241			SPNCRNA.1241
SPNCRNA.1242			SPNCRNA.1242
SPNCRNA.1243			SPNCRNA.1243
SPNCRNA.1244			SPNCRNA.1244
SPNCRNA.1246			SPNCRNA.1246
SPNCRNA.1248			SPNCRNA.1248
SPNCRNA.1249			SPNCRNA.1249
SPNCRNA.1251			SPNCRNA.1251
SPNCRNA.1255			SPNCRNA.1255
SPNCRNA.1256			SPNCRNA.1256
SPNCRNA.1257			SPNCRNA.1257
SPNCRNA.1258			SPNCRNA.1258
SPNCRNA.1259			SPNCRNA.1259
SPNCRNA.126			SPNCRNA.126
SPNCRNA.1260			SPNCRNA.1260
SPNCRNA.1262			SPNCRNA.1262
SPNCRNA.1263			SPNCRNA.1263
SPNCRNA.1265			SPNCRNA.1265
SPNCRNA.1267			SPNCRNA.1267
SPNCRNA.1268			SPNCRNA.1268
SPNCRNA.1269			SPNCRNA.1269
SPNCRNA.127			SPNCRNA.127
SPNCRNA.1278			SPNCRNA.1278
SPNCRNA.1281			SPNCRNA.1281
SPNCRNA.1282			SPNCRNA.1282
SPNCRNA.1284			SPNCRNA.1284
SPNCRNA.1285			SPNCRNA.1285
SPNCRNA.1286			SPNCRNA.1286
SPNCRNA.1287			SPNCRNA.1287
SPNCRNA.129			SPNCRNA.129
SPNCRNA.1290			SPNCRNA.1290
SPNCRNA.1293			SPNCRNA.1293
SPNCRNA.1296			SPNCRNA.1296
SPNCRNA.1297			SPNCRNA.1297
SPNCRNA.1299			SPNCRNA.1299
SPNCRNA.1303			SPNCRNA.1303
SPNCRNA.1304			SPNCRNA.1304
SPNCRNA.1306			SPNCRNA.1306
SPNCRNA.1310			SPNCRNA.1310
SPNCRNA.1313			SPNCRNA.1313
SPNCRNA.1314			SPNCRNA.1314
SPNCRNA.1315			SPNCRNA.1315
SPNCRNA.1316			SPNCRNA.1316
SPNCRNA.1318			SPNCRNA.1318
SPNCRNA.1319			SPNCRNA.1319
SPNCRNA.1325			SPNCRNA.1325
SPNCRNA.1326			SPNCRNA.1326
SPNCRNA.1327			SPNCRNA.1327
SPNCRNA.1329			SPNCRNA.1329
SPNCRNA.133			SPNCRNA.133
SPNCRNA.1330			SPNCRNA.1330
SPNCRNA.1333			SPNCRNA.1333
SPNCRNA.1334			SPNCRNA.1334
SPNCRNA.1336			SPNCRNA.1336
SPNCRNA.1339			SPNCRNA.1339
SPNCRNA.134			SPNCRNA.134
SPNCRNA.1340			SPNCRNA.1340
SPNCRNA.1342			SPNCRNA.1342
SPNCRNA.1343			SPNCRNA.1343
SPNCRNA.1346			SPNCRNA.1346
SPNCRNA.1348			SPNCRNA.1348
SPNCRNA.135			SPNCRNA.135
SPNCRNA.1350			SPNCRNA.1350
SPNCRNA.1352			SPNCRNA.1352
SPNCRNA.1355			SPNCRNA.1355
SPNCRNA.1357			SPNCRNA.1357
SPNCRNA.1358			SPNCRNA.1358
SPNCRNA.1359			SPNCRNA.1359
SPNCRNA.136		SPNG12	SPNCRNA.136
SPNCRNA.1360			SPNCRNA.1360
SPNCRNA.1361			SPNCRNA.1361
SPNCRNA.1364			SPNCRNA.1364
SPNCRNA.1365			SPNCRNA.1365
SPNCRNA.1369			SPNCRNA.1369
SPNCRNA.137		SPNG19	SPNCRNA.137
SPNCRNA.1370			SPNCRNA.1370
SPNCRNA.1375			SPNCRNA.1375
SPNCRNA.1379			SPNCRNA.1379
SPNCRNA.138		SPNG23	SPNCRNA.138
SPNCRNA.1384			SPNCRNA.1384
SPNCRNA.1385			SPNCRNA.1385
SPNCRNA.1387			SPNCRNA.1387
SPNCRNA.1389			SPNCRNA.1389
SPNCRNA.1390			SPNCRNA.1390
SPNCRNA.1391			SPNCRNA.1391
SPNCRNA.1392			SPNCRNA.1392
SPNCRNA.1399		SPNCRNA.334,SPNG1313	SPNCRNA.1399
SPNCRNA.1400			SPNCRNA.1400
SPNCRNA.1402			SPNCRNA.1402
SPNCRNA.1409			SPNCRNA.1409
SPNCRNA.141		SPNG40	SPNCRNA.141
SPNCRNA.1415			SPNCRNA.1415
SPNCRNA.142		SPNG45	SPNCRNA.142
SPNCRNA.1420			SPNCRNA.1420
SPNCRNA.1423			SPNCRNA.1423
SPNCRNA.1424			SPNCRNA.1424
SPNCRNA.1425			SPNCRNA.1425
SPNCRNA.1426			SPNCRNA.1426
SPNCRNA.1427			SPNCRNA.1427
SPNCRNA.143		SPNG46	SPNCRNA.143
SPNCRNA.1431			SPNCRNA.1431
SPNCRNA.1432			SPNCRNA.1432
SPNCRNA.1433			SPNCRNA.1433
SPNCRNA.1434			SPNCRNA.1434
SPNCRNA.1437			SPNCRNA.1437
SPNCRNA.144		SPNG48	SPNCRNA.144
SPNCRNA.1441			SPNCRNA.1441
SPNCRNA.1442			SPNCRNA.1442
SPNCRNA.1443			SPNCRNA.1443
SPNCRNA.1444			SPNCRNA.1444
SPNCRNA.1452			SPNCRNA.1452
SPNCRNA.1455			SPNCRNA.1455
SPNCRNA.1458			SPNCRNA.1458
SPNCRNA.1460			SPNCRNA.1460
SPNCRNA.1462			SPNCRNA.1462
SPNCRNA.1463			SPNCRNA.1463
SPNCRNA.1464			SPNCRNA.1464
SPNCRNA.1466			SPNCRNA.1466
SPNCRNA.1468			SPNCRNA.1468
SPNCRNA.147		SPNG30	SPNCRNA.147
SPNCRNA.1472			SPNCRNA.1472
SPNCRNA.1474			SPNCRNA.1474
SPNCRNA.1477			SPNCRNA.1477
SPNCRNA.1479			SPNCRNA.1479
SPNCRNA.148		SPNG60	SPNCRNA.148
SPNCRNA.1482			SPNCRNA.1482
SPNCRNA.1483			SPNCRNA.1483
SPNCRNA.1485			SPNCRNA.1485
SPNCRNA.1490			SPNCRNA.1490
SPNCRNA.1491			SPNCRNA.1491
SPNCRNA.1493			SPNCRNA.1493
SPNCRNA.1496			SPNCRNA.1496
SPNCRNA.1497			SPNCRNA.1497
SPNCRNA.1499			SPNCRNA.1499
SPNCRNA.1501			SPNCRNA.1501
SPNCRNA.1502			SPNCRNA.1502
SPNCRNA.1503			SPNCRNA.1503
SPNCRNA.1504			SPNCRNA.1504
SPNCRNA.1506			SPNCRNA.1506
SPNCRNA.1509			SPNCRNA.1509
SPNCRNA.1510			SPNCRNA.1510
SPNCRNA.1511			SPNCRNA.1511
SPNCRNA.1516			SPNCRNA.1516
SPNCRNA.1519			SPNCRNA.1519
SPNCRNA.1521			SPNCRNA.1521
SPNCRNA.1522			SPNCRNA.1522
SPNCRNA.1524			SPNCRNA.1524
SPNCRNA.1527			SPNCRNA.1527
SPNCRNA.1530			SPNCRNA.1530
SPNCRNA.1531			SPNCRNA.1531
SPNCRNA.1532			SPNCRNA.1532
SPNCRNA.1533			SPNCRNA.1533
SPNCRNA.1534			SPNCRNA.1534
SPNCRNA.1536			SPNCRNA.1536
SPNCRNA.154		SPNG103	SPNCRNA.154
SPNCRNA.1540			SPNCRNA.1540
SPNCRNA.1547			SPNCRNA.1547
SPNCRNA.1549			SPNCRNA.1549
SPNCRNA.155		SPNG105	SPNCRNA.155
SPNCRNA.1550			SPNCRNA.1550
SPNCRNA.1551			SPNCRNA.1551
SPNCRNA.1553			SPNCRNA.1553
SPNCRNA.1554			SPNCRNA.1554
SPNCRNA.1555			SPNCRNA.1555
SPNCRNA.1556			SPNCRNA.1556
SPNCRNA.1559			SPNCRNA.1559
SPNCRNA.156		SPNG106	SPNG106
SPNCRNA.1560			SPNCRNA.1560
SPNCRNA.1561			SPNCRNA.1561
SPNCRNA.1562			SPNCRNA.1562
SPNCRNA.1565			SPNCRNA.1565
SPNCRNA.1567			SPNCRNA.1567
SPNCRNA.1571			SPNCRNA.1571
SPNCRNA.1572			SPNCRNA.1572
SPNCRNA.1576			SPNCRNA.1576
SPNCRNA.158		SPNG118-19	SPNG118-19
SPNCRNA.1581			SPNCRNA.1581
SPNCRNA.1583			SPNCRNA.1583
SPNCRNA.159		SPNG135	SPNG135
SPNCRNA.1595			SPNCRNA.1595
SPNCRNA.1596			SPNCRNA.1596
SPNCRNA.1598			SPNCRNA.1598
SPNCRNA.160		SPNG153	SPNCRNA.160
